brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%)
4457,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.15,160,76,67,193.3,122.7,67.4,0.82
4458,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,229,140,107,228.8,122.0,68.1,0.97
4459,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,229,140,97,247.5,117.3,66.9,1.0
4460,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,228,136,105,240.7,121.9,64.5,0.97
4461,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.01,229,127,111,139.4,117.2,67.9,0.57
4462,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,191,87,72,250.4,120.3,66.1,1.02
4463,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,122,49,53,252.8,123.2,67.4,1.08
4464,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,229,102,103,254.3,119.4,65.4,1.02
4465,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.1,228,136,105,259.9,123.1,64.9,1.06
4466,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.11,156,73,62,256.6,123.8,66.6,1.08
4467,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.09,228,136,105,242.2,122.2,66.4,1.01
4468,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,160,76,67,249.5,115.6,64.1,0.95
4469,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.08,160,76,67,254.2,125.7,64.1,1.05
4470,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,228,136,105,247.0,116.1,65.0,0.96
4471,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,228,136,105,252.0,121.8,66.5,1.05
4472,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.13,229,140,97,195.5,120.1,67.7,0.82
4473,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,156,73,62,157.8,119.0,62.3,0.6
4474,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.07,229,145,105,231.4,115.2,62.0,0.85
4475,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,207,104,77,240.2,116.5,66.1,0.95
4476,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,228,136,105,251.9,120.1,62.2,0.96
4477,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,229,145,105,246.7,120.9,66.1,1.01
4478,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,191,87,72,248.2,118.8,62.9,0.95
4479,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,156,73,62,172.7,120.2,63.9,0.68
4480,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,179,104,70,246.0,124.1,64.4,1.01
4481,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.14,229,102,103,237.6,116.3,66.3,0.94
4482,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,156,73,62,240.1,114.0,67.9,0.95
4483,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.08,191,87,72,245.7,124.6,66.2,1.04
4484,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,191,87,72,258.6,119.7,64.3,1.02
4485,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,122,49,53,129.4,122.5,66.2,0.54
4486,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,229,102,103,248.0,120.5,63.0,0.97
4487,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.48,0.13,229,127,111,240.2,124.8,66.5,1.02
4488,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,229,145,105,260.6,115.8,61.9,0.96
4489,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.09,179,104,70,153.0,119.5,64.0,0.6
4490,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,145,105,244.5,120.1,62.4,0.94
4491,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,229,140,97,260.3,117.9,61.9,0.97
4492,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,179,104,70,251.5,114.9,64.8,0.96
4493,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.13,228,136,105,257.0,114.0,64.6,0.97
4494,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.11,179,104,70,243.4,114.7,62.6,0.9
4495,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,228,136,105,242.6,124.6,63.6,0.99
4496,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,102,103,243.1,115.5,62.9,0.91
4497,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.14,191,87,72,240.4,123.8,65.1,0.99
4498,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.14,229,127,111,253.6,125.2,66.7,1.09
4499,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,156,73,62,241.1,123.3,66.7,1.02
4500,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.13,122,49,53,251.6,114.0,63.3,0.93
4501,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.01,179,104,70,244.9,120.9,67.2,1.02
4502,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,122,49,53,237.8,125.7,62.3,0.95
4503,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,191,87,72,255.8,125.7,64.1,1.06
4504,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.1,160,76,67,251.6,119.1,66.6,1.02
4505,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.15,160,76,67,247.2,114.8,62.2,0.91
4506,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,229,140,97,128.2,121.0,66.7,0.53
4507,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.08,179,104,70,258.5,119.3,64.6,1.02
4508,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,156,73,62,145.9,119.2,64.5,0.58
4509,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,229,140,97,237.7,119.8,67.4,0.98
4510,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.13,229,102,103,248.4,124.2,62.3,0.99
4511,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.11,191,87,72,239.5,116.7,65.6,0.94
4512,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.08,229,140,97,248.1,118.3,62.1,0.93
4513,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,229,145,105,257.4,124.0,66.4,1.09
4514,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,156,73,62,162.7,122.4,68.2,0.7
4515,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.01,229,127,111,253.2,116.6,64.5,0.98
4516,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.09,207,104,77,240.2,114.7,67.1,0.95
4517,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,156,73,62,250.3,117.0,62.2,0.93
4518,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,191,87,72,257.5,117.6,68.0,1.06
4519,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,140,97,255.7,125.6,63.5,1.05
4520,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.08,229,140,107,252.4,126.0,67.2,1.1
4521,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,156,73,62,244.8,123.8,63.3,0.98
4522,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,229,145,105,155.2,120.2,64.7,0.62
4523,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,229,145,105,249.8,115.8,61.9,0.92
4524,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,149,95,67,257.8,122.7,62.3,1.01
4525,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,229,127,111,245.2,122.6,65.1,1.0
4526,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,179,104,70,259.8,121.2,65.7,1.06
4527,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,229,145,105,259.9,121.0,63.1,1.02
4528,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.09,149,95,67,238.8,121.5,67.1,1.0
4529,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,149,95,67,252.5,115.4,64.6,0.97
4530,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,140,107,261.3,125.7,68.0,1.15
4531,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,156,73,62,252.6,122.0,65.5,1.04
4532,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,160,76,67,253.8,123.0,63.8,1.02
4533,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.07,228,136,105,238.8,125.9,65.9,1.02
4534,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,207,104,77,197.6,115.4,66.1,0.77
4535,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,149,95,67,244.4,123.8,62.9,0.98
4536,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,156,73,62,237.9,120.2,67.5,0.99
4537,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,191,87,72,260.3,115.3,67.7,1.04
4538,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,140,97,251.1,121.1,64.0,1.0
4539,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.12,156,73,62,255.3,125.4,65.9,1.08
4540,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,229,102,103,258.1,124.8,65.0,1.07
4541,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,122,49,53,259.4,124.7,62.0,1.03
4542,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.13,207,104,77,248.5,116.9,61.8,0.92
4543,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,229,145,105,248.7,121.8,63.1,0.98
4544,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,229,140,97,250.4,114.4,64.6,0.95
4545,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.01,229,102,103,241.2,125.0,64.0,0.99
4546,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,229,140,97,255.3,123.5,63.2,1.02
4547,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,149,95,67,250.9,115.3,67.2,1.0
4548,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,229,145,105,259.9,117.9,66.4,1.04
4549,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,160,76,67,249.6,116.4,66.7,0.99
4550,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,191,87,72,241.3,117.7,64.6,0.94
4551,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,145,105,237.7,122.5,67.8,1.01
4552,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,179,104,70,258.0,120.3,66.6,1.06
4553,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,191,87,72,249.3,121.1,66.8,1.03
4554,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,140,107,244.2,117.7,66.2,0.98
4555,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.11,149,95,67,250.2,124.8,67.1,1.07
4556,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.13,179,104,70,237.7,120.9,62.2,0.92
4557,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,122,49,53,132.4,121.6,65.7,0.54
4558,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,191,87,72,242.5,120.6,65.9,0.99
4559,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.13,207,104,77,178.1,125.7,68.1,0.78
4560,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.11,229,140,97,256.6,117.7,66.8,1.03
4561,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,149,95,67,247.6,124.5,68.1,1.08
4562,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,156,73,62,156.8,121.3,65.6,0.64
4563,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,229,140,107,252.9,118.7,66.7,1.03
4564,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.12,229,140,107,246.9,115.1,67.4,0.98
4565,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,179,104,70,245.8,117.7,63.2,0.94
4566,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,229,140,97,259.3,116.6,67.6,1.05
4567,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,156,73,62,240.7,125.0,65.5,1.01
4568,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.11,228,136,105,249.8,115.1,63.2,0.93
4569,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,107,241.1,116.2,63.4,0.91
4570,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,179,104,70,241.1,121.7,65.2,0.98
4571,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,160,76,67,189.6,125.8,66.6,0.81
4572,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,140,97,251.4,119.5,65.2,1.0
4573,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,179,104,70,262.0,125.8,65.7,1.11
4574,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,127,111,253.5,115.9,62.4,0.94
4575,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.13,207,104,77,238.0,119.4,64.0,0.93
4576,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,149,95,67,240.0,115.0,63.0,0.89
4577,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.48,0.01,229,140,107,260.7,126.0,64.8,1.09
4578,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,207,104,77,139.9,117.2,63.1,0.53
4579,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,156,73,62,238.4,122.2,67.2,1.0
4580,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.09,229,102,103,244.9,122.6,63.3,0.97
4581,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.13,160,76,67,258.1,123.5,63.3,1.03
4582,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.14,149,95,67,230.9,114.4,65.3,0.88
4583,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,228,136,105,255.5,120.6,62.0,0.98
4584,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,127,111,243.9,114.4,65.5,0.94
4585,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,229,140,97,202.2,118.3,68.0,0.83
4586,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,122,49,53,247.3,118.1,63.6,0.95
4587,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,229,127,111,252.6,116.2,65.2,0.98
4588,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.07,229,102,103,248.7,117.3,62.9,0.94
4589,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.11,229,140,107,262.1,117.6,66.0,1.04
4590,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.08,229,102,103,251.7,115.3,62.8,0.93
4591,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,207,104,77,242.3,123.0,63.6,0.97
4592,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,229,140,107,256.1,120.8,66.7,1.06
4593,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,229,145,105,248.1,123.9,61.8,0.97
4594,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,229,102,103,223.4,122.3,66.7,0.93
4595,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,229,140,107,245.8,121.1,67.1,1.02
4596,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,149,95,67,246.5,122.0,65.7,1.01
4597,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.08,156,73,62,254.4,115.7,61.8,0.93
4598,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,140,107,245.9,124.9,65.2,1.03
4599,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,179,104,70,248.9,119.6,67.6,1.03
4600,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,191,87,72,243.0,117.6,65.1,0.95
4601,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.14,149,95,67,256.9,117.7,66.1,1.02
4602,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,229,145,105,215.4,120.9,62.4,0.83
4603,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,122,49,53,207.9,122.8,66.3,0.87
4604,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,149,95,67,255.9,120.7,66.2,1.05
4605,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.11,207,104,77,246.7,124.3,66.4,1.04
4606,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,160,76,67,239.3,115.2,64.9,0.92
4607,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,229,127,111,248.8,123.2,66.6,1.05
4608,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.01,149,95,67,246.6,119.0,68.0,1.02
4609,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.14,229,145,105,259.7,116.2,68.0,1.05
4610,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,102,103,179.0,115.5,67.4,0.71
4611,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,140,97,255.8,121.9,63.9,1.02
4612,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.13,229,145,105,244.4,121.2,66.5,1.01
4613,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,149,95,67,251.9,114.2,65.7,0.97
4614,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,179,104,70,186.7,125.6,65.9,0.79
4615,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.13,229,127,111,226.1,121.0,63.3,0.89
4616,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.01,229,127,111,247.2,123.7,63.5,1.0
4617,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.14,160,76,67,240.6,116.0,61.8,0.88
4618,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,156,73,62,160.6,116.8,63.8,0.61
4619,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,229,140,107,255.9,124.2,63.2,1.03
4620,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,102,103,241.5,118.7,64.2,0.94
4621,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.09,228,136,105,262.2,114.3,64.7,0.99
4622,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.1,191,87,72,247.3,119.6,65.0,0.99
4623,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.09,229,127,111,261.4,115.3,65.3,1.01
4624,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,156,73,62,254.2,120.9,62.6,0.99
4625,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.14,229,127,111,243.0,122.8,61.8,0.95
4626,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.09,149,95,67,246.8,121.4,62.8,0.96
4627,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,156,73,62,252.9,124.5,66.4,1.07
4628,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.08,229,127,111,197.9,118.8,66.8,0.81
4629,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,229,145,105,253.8,118.2,66.5,1.02
4630,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,160,76,67,257.0,114.9,68.2,1.03
4631,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,228,136,105,262.1,116.1,65.9,1.03
4632,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,179,104,70,239.0,117.5,64.9,0.93
4633,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.13,156,73,62,260.6,123.6,63.3,1.05
4634,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.09,229,140,107,250.8,123.0,67.6,1.07
4635,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,229,102,103,159.6,116.1,63.9,0.61
4636,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.09,156,73,62,259.3,122.3,63.7,1.04
4637,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,191,87,72,258.5,123.0,66.1,1.08
4638,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,207,104,77,252.6,124.5,65.4,1.05
4639,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.08,179,104,70,257.5,121.0,64.1,1.02
4640,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.1,228,136,105,251.8,119.7,66.0,1.02
4641,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.09,228,136,105,239.4,114.2,66.8,0.94
4642,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,156,73,62,240.0,115.0,63.8,0.9
4643,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,191,87,72,142.5,124.1,66.7,0.6
4644,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.01,179,104,70,253.2,119.7,65.4,1.02
4645,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,229,145,105,246.3,117.4,66.5,0.99
4646,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,122,49,53,261.5,125.2,62.3,1.05
4647,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,102,103,213.3,119.5,65.3,0.85
4648,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,156,73,62,252.4,123.9,68.2,1.09
4649,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.14,207,104,77,252.5,116.0,66.2,0.99
4650,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,149,95,67,227.8,125.9,64.4,0.95
4651,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.08,229,127,111,255.8,117.3,66.8,1.03
4652,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,207,104,77,167.9,118.6,66.0,0.67
4653,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.13,149,95,67,238.6,116.4,65.7,0.94
4654,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.01,191,87,72,261.0,119.1,66.2,1.06
4655,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,229,140,107,245.2,125.6,66.8,1.05
4656,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,156,73,62,258.9,115.7,66.6,1.02
4657,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,228,136,105,153.5,114.8,63.3,0.57
